Year,Exam_Date,Name,Category,Sex,State,Maths_Marks,Physics_Marks,Chemistry_Marks,Total_Marks,Rank,Percentile
2015,2015-04-21,Agastya Deshmukh,General,M,Gujarat,94,71,72,237,49,70.73170731707317
2015,2015-04-21,Warinder Hayre,General,M,Uttar Pradesh,69,75,80,224,62,62.80487804878049
2015,2015-04-21,Suhani Srivastava,General,M,Rajasthan,93,59,90,242,44,73.78048780487805
2015,2015-04-16,Abha Batra,General,M,Tamil Nadu,57,63,71,191,95,42.6829268292683
2015,2015-04-19,Karan Bahri,General,M,Rajasthan,97,65,55,217,69,58.53658536585367
2015,2015-04-18,Jasmit Nagi,General,M,Gujarat,83,36,40,159,127,23.17073170731707
2015,2015-04-18,Gautam Ray,General,F,Andhra Pradesh,82,46,54,182,104,37.19512195121951
2015,2015-04-17,Suhani Sami,Reserved,F,West Bengal,49,39,69,157,120,19.047619047619047
2015,2015-04-20,Ojasvi Seth,General,M,Gujarat,84,95,54,233,53,68.29268292682926
2015,2015-04-18,Chaman Butala,General,F,Bihar,80,90,81,251,35,79.26829268292683
2015,2015-04-17,Frado Mand,General,F,Andhra Pradesh,87,71,32,190,96,42.07317073170732
2015,2015-04-19,Aadhya Prabhakar,Reserved,M,Gujarat,60,70,68,198,80,46.25850340136054
2015,2015-04-21,Chandani Goel,General,F,Uttar Pradesh,61,63,64,188,98,40.85365853658537
2015,2015-04-15,Tanish Halder,General,M,Madhya Pradesh,56,72,69,197,89,46.34146341463414
2015,2015-04-16,Simon Kota,General,F,Andhra Pradesh,44,75,51,170,116,29.87804878048781
2015,2015-04-19,Yash Shroff,Reserved,F,Madhya Pradesh,45,67,91,203,75,49.65986394557823
2015,2015-04-19,Zaitra Merchant,General,F,Uttar Pradesh,49,47,48,144,142,14.02439024390244
2015,2015-04-18,Indrajit Sachdeva,Reserved,M,Uttar Pradesh,82,40,43,165,112,24.489795918367353
2015,2015-04-18,Ganga Kumer,General,F,Bihar,41,100,79,220,66,60.36585365853659
2015,2015-04-16,Amruta Soman,Reserved,M,Gujarat,46,42,91,179,99,33.333333333333336
2015,2015-04-15,Ishanvi Sem,General,M,Rajasthan,85,98,72,255,31,81.70731707317074
2015,2015-04-19,Vyanjana Bhat,General,F,Tamil Nadu,43,43,84,170,116,29.87804878048781
2015,2015-04-20,Jagat Kalita,General,M,Gujarat,76,57,69,202,84,49.390243902439025
2015,2015-04-18,Frederick Mukhopadhyay,Reserved,M,West Bengal,58,55,41,154,123,17.006802721088434
2015,2015-04-19,Tanish Dora,General,F,West Bengal,92,35,94,221,65,60.97560975609756
2015,2015-04-15,Saksham Joshi,General,M,Bihar,67,80,63,210,76,54.268292682926834
2015,2015-04-17,Ucchal Mahal,Reserved,F,Madhya Pradesh,59,96,52,207,71,52.38095238095239
2015,2015-04-15,Samuel Chand,General,F,Madhya Pradesh,99,36,100,235,51,69.51219512195121
2015,2015-04-19,Upma Char,General,M,Andhra Pradesh,69,78,36,183,103,37.80487804878049
2015,2015-04-19,Rajeshri Chowdhury,General,F,Rajasthan,81,39,94,214,72,56.707317073170735
2015,2015-04-16,Caleb D’Alia,General,F,Rajasthan,77,73,47,197,89,46.34146341463414
2015,2015-04-19,Yash Sandal,General,M,Tamil Nadu,41,100,37,178,108,34.756097560975604
2015,2015-04-18,Kevin Wagle,Reserved,M,West Bengal,42,79,71,192,86,42.17687074829932
2015,2015-04-20,Vanya Bobal,General,M,Rajasthan,99,47,30,176,110,33.536585365853654
2015,2015-04-16,Jagdish Yohannan,Reserved,M,Maharashtra,86,66,44,196,82,44.89795918367348
2015,2015-04-19,Urmi Vig,General,F,Gujarat,81,77,57,215,71,57.31707317073172
2015,2015-04-15,Anya Barad,General,F,Rajasthan,88,42,65,195,91,45.12195121951219
2015,2015-04-19,Bhavini Bora,General,F,Maharashtra,78,93,75,246,40,76.21951219512195
2015,2015-04-15,Jhalak Devi,General,F,Andhra Pradesh,64,45,50,159,127,23.17073170731707
2015,2015-04-15,Shivansh Raja,General,F,Maharashtra,41,62,78,181,105,36.58536585365854
2015,2015-04-19,Inaya Pradhan,Reserved,M,Tamil Nadu,78,73,68,219,59,60.544217687074834
2015,2015-04-15,Akshay Bahl,Reserved,F,Rajasthan,54,60,67,181,97,34.693877551020414
2015,2015-04-20,Tripti Vyas,General,F,Gujarat,42,60,38,140,146,11.585365853658535
2015,2015-04-17,Vansha Ganesan,General,F,West Bengal,44,66,49,159,127,23.17073170731707
2015,2015-04-16,Forum Grover,General,F,Karnataka,93,80,37,210,76,54.268292682926834
2015,2015-04-19,Samuel Ganesh,Reserved,M,Andhra Pradesh,79,62,43,184,94,36.73469387755102
2015,2015-04-21,Pahal Buch,General,M,Maharashtra,75,41,91,207,79,52.4390243902439
2015,2015-04-17,Saksham Sahni,Reserved,M,Tamil Nadu,89,69,64,222,56,62.585034013605444
2015,2015-04-15,Oliver Wali,General,F,West Bengal,90,100,84,274,12,93.29268292682926
2015,2015-04-15,Neelima Sha,Reserved,F,Karnataka,79,56,74,209,69,53.74149659863945
2015,2015-04-16,Kabir Barad,General,F,Gujarat,94,56,50,200,86,48.170731707317074
2015,2015-04-17,Saumya Sha,General,M,Maharashtra,77,37,82,196,90,45.731707317073166
2015,2015-04-17,Vanya Patla,Reserved,F,Rajasthan,76,80,83,239,39,74.14965986394557
2015,2015-04-19,Azaan Lall,Reserved,M,Rajasthan,66,84,72,222,56,62.585034013605444
2015,2015-04-15,Rohan Ratta,General,F,Karnataka,44,42,35,121,160,3.0487804878048808
2015,2015-04-21,Vanya Goyal,General,M,Madhya Pradesh,56,38,84,178,108,34.756097560975604
2015,2015-04-18,Wishi Nagy,General,M,Bihar,77,49,73,199,87,47.5609756097561
2015,2015-04-21,Aishani Banik,General,F,Uttar Pradesh,84,78,97,259,27,84.14634146341463
2015,2015-04-19,Rachit Bandi,General,F,West Bengal,80,73,33,186,100,39.63414634146341
2015,2015-04-19,Daksha Randhawa,General,M,Bihar,95,63,92,250,36,78.65853658536585
2015,2015-04-19,Nitesh Vohra,Reserved,M,Maharashtra,51,96,87,234,44,70.74829931972789
2015,2015-04-16,Gabriel Magar,General,M,Tamil Nadu,81,68,83,232,54,67.68292682926828
2015,2015-04-16,Nirja Shroff,General,M,Rajasthan,70,60,67,197,89,46.34146341463414
2015,2015-04-19,Oscar Buch,General,M,Andhra Pradesh,72,52,89,213,73,56.09756097560976
2015,2015-04-20,Amol Kunda,General,F,Rajasthan,82,97,81,260,26,84.7560975609756
2015,2015-04-18,Christopher Pandit,General,M,Karnataka,68,86,58,212,74,55.487804878048784
2015,2015-04-17,Kashvi Chander,General,F,Maharashtra,77,88,69,234,52,68.90243902439023
2015,2015-04-17,Vasatika Samra,General,F,Andhra Pradesh,42,76,100,218,68,59.14634146341464
2015,2015-04-15,Ubika Pai,Reserved,F,Tamil Nadu,77,88,37,202,76,48.97959183673469
2015,2015-04-17,Yashodhara Bora,Reserved,F,Tamil Nadu,80,86,64,230,48,68.02721088435374
2015,2015-04-21,Varsha Bansal,General,F,Andhra Pradesh,93,47,45,185,101,39.02439024390244
2015,2015-04-17,Darpan Bath,General,M,Uttar Pradesh,79,66,47,192,94,43.29268292682927
2015,2015-04-18,Fitan Andra,Reserved,F,Maharashtra,69,100,88,257,23,85.03401360544218
2015,2015-04-17,Raagini Narayan,General,M,Gujarat,86,92,63,241,45,73.17073170731707
2015,2015-04-21,Amara Palan,Reserved,F,Karnataka,61,73,33,167,110,25.850340136054417
2015,2015-04-18,Qarin Patel,Reserved,M,West Bengal,77,61,98,236,42,72.10884353741497
2015,2015-04-16,Bhavna Mangat,General,F,Tamil Nadu,71,88,94,253,33,80.48780487804879
2015,2015-04-18,Avi Kaul,General,M,Maharashtra,94,77,90,261,25,85.36585365853658
2015,2015-04-16,Diya Memon,Reserved,M,Madhya Pradesh,82,86,75,243,35,76.87074829931973
2015,2015-04-18,Vedika Doctor,Reserved,M,Maharashtra,100,48,50,198,80,46.25850340136054
2015,2015-04-19,Manthan Bhakta,Reserved,F,Madhya Pradesh,49,42,67,158,119,19.727891156462583
2015,2015-04-21,David Bains,General,M,Rajasthan,71,69,89,229,57,65.85365853658536
2015,2015-04-20,Yamini Anne,Reserved,F,Rajasthan,82,52,65,199,79,46.93877551020408
2015,2015-04-16,Oni Saxena,General,F,Gujarat,43,89,35,167,119,28.04878048780488
2015,2015-04-16,Zinal Venkataraman,General,M,Bihar,68,86,68,222,64,61.58536585365854
2015,2015-04-17,Libni Venkataraman,General,F,West Bengal,84,83,58,225,61,63.41463414634146
2015,2015-04-16,Jonathan Karpe,Reserved,F,Gujarat,47,42,56,145,131,11.564625850340137
2015,2015-04-18,Geetika Lata,Reserved,F,Karnataka,59,71,98,228,50,66.66666666666667
2015,2015-04-19,Jeet Bhavsar,Reserved,F,Rajasthan,86,100,38,224,54,63.94557823129252
2015,2015-04-19,Lekha Nadkarni,General,M,Karnataka,46,75,53,174,112,32.3170731707317
2015,2015-04-17,Bhavani Basu,General,F,Gujarat,40,61,92,193,93,43.90243902439024
2015,2015-04-18,Gaurangi Ganesan,Reserved,M,West Bengal,99,54,48,201,77,48.29931972789115
2015,2015-04-18,Frado Bhattacharyya,General,F,Madhya Pradesh,64,72,59,195,91,45.12195121951219
2015,2015-04-15,Sneha Sodhi,Reserved,M,Gujarat,65,46,87,198,80,46.25850340136054
2015,2015-04-16,Meera Natarajan,General,M,Rajasthan,48,76,69,193,93,43.90243902439024
2015,2015-04-17,Isaiah Sawhney,Reserved,F,West Bengal,62,84,97,243,35,76.87074829931973
2015,2015-04-19,Aashi Pillay,Reserved,F,Tamil Nadu,79,65,61,205,73,51.02040816326531
2015,2015-04-21,Anmol Srivastava,General,F,Uttar Pradesh,41,99,94,234,52,68.90243902439023
2015,2015-04-20,Kamya Saxena,General,F,Uttar Pradesh,65,87,63,215,71,57.31707317073172
2015,2015-04-15,Chakradev Ravel,General,F,Gujarat,53,74,60,187,99,40.243902439024396
2015,2015-04-18,Chaitaly Sachar,Reserved,M,Karnataka,83,73,88,244,34,77.55102040816327
2015,2015-04-16,Jason Prabhu,General,M,Uttar Pradesh,70,44,55,169,117,29.268292682926834
2015,2015-04-19,Charan Raghavan,Reserved,M,Maharashtra,65,63,51,179,99,33.333333333333336
2015,2015-04-21,Ati Konda,General,F,West Bengal,94,74,63,231,55,67.07317073170731
2015,2015-04-15,Azad Dash,Reserved,F,Uttar Pradesh,88,64,42,194,84,43.5374149659864
2015,2015-04-18,Jason Divan,General,F,Maharashtra,58,36,84,178,108,34.756097560975604
2015,2015-04-19,Forum Ganesan,General,M,Madhya Pradesh,77,62,37,176,110,33.536585365853654
2015,2015-04-19,Jyoti Sengupta,Reserved,F,Karnataka,92,81,91,264,17,89.1156462585034
2015,2015-04-18,Brijesh Balan,General,M,Tamil Nadu,44,66,51,161,125,24.390243902439025
2015,2015-04-18,Chandani Prabhu,General,M,Tamil Nadu,96,66,85,247,39,76.82926829268293
2015,2015-04-17,Hemal Tailor,General,F,West Bengal,45,61,50,156,130,21.34146341463414
2015,2015-04-19,Saksham Bajaj,General,M,Maharashtra,74,88,78,240,46,72.5609756097561
2015,2015-04-18,Falak Sheth,General,M,Bihar,55,90,35,180,106,35.97560975609756
2015,2015-04-20,Naksh Bala,General,M,Tamil Nadu,70,65,64,199,87,47.5609756097561
2015,2015-04-21,Abdul Kaur,Reserved,F,Tamil Nadu,57,58,56,171,107,27.89115646258503
2015,2015-04-21,Azaan Sibal,General,M,Madhya Pradesh,53,69,69,191,95,42.6829268292683
2015,2015-04-20,Zaitra Memon,General,F,Tamil Nadu,64,64,43,171,115,30.487804878048784
2015,2015-04-21,Bhavya Seth,General,F,Tamil Nadu,54,89,81,224,62,62.80487804878049
2015,2015-04-15,Yoshita Jayaraman,Reserved,M,Uttar Pradesh,65,98,69,232,46,69.38775510204081
2015,2015-04-21,Balhaar Master,General,F,Tamil Nadu,75,67,72,214,72,56.707317073170735
2015,2015-04-16,Xalak Gade,Reserved,M,Madhya Pradesh,50,80,87,217,61,59.183673469387756
2015,2015-04-21,Balveer Kala,General,F,Karnataka,76,67,32,175,111,32.92682926829268
2015,2015-04-20,Wazir Sodhi,General,F,Gujarat,80,98,44,222,64,61.58536585365854
2015,2015-04-17,Rachita Ramakrishnan,General,F,Tamil Nadu,76,64,74,214,72,56.707317073170735
2015,2015-04-18,Pushti Sharaf,General,F,Andhra Pradesh,46,63,40,149,137,17.07317073170732
2015,2015-04-16,Urvashi Kurian,Reserved,F,West Bengal,57,96,68,221,57,61.904761904761905
2015,2015-04-17,Harinakshi Sood,General,F,Bihar,89,64,48,201,85,48.78048780487805
2015,2015-04-19,Leela Magar,General,F,Andhra Pradesh,59,46,49,154,132,20.12195121951219
2015,2015-04-16,Saumya Patil,General,M,Uttar Pradesh,95,49,100,244,42,75.0
2015,2015-04-20,Forum Shan,General,M,Rajasthan,41,44,85,170,116,29.87804878048781
2015,2015-04-17,Brijesh Pal,Reserved,M,Madhya Pradesh,65,95,33,193,85,42.85714285714286
2015,2015-04-18,Harini Goswami,General,F,West Bengal,62,57,38,157,129,21.95121951219512
2015,2015-04-18,Daniel Sabharwal,General,M,Gujarat,71,45,54,170,116,29.87804878048781
2015,2015-04-21,Gaurav Agrawal,General,F,Rajasthan,52,50,76,178,108,34.756097560975604
2015,2015-04-17,Imaran Sengupta,General,F,Andhra Pradesh,52,83,78,213,73,56.09756097560976
2015,2015-04-19,Zilmil Raghavan,Reserved,F,Karnataka,56,48,56,160,117,21.08843537414966
2015,2015-04-21,Aarush Srivastava,Reserved,F,West Bengal,64,40,57,161,116,21.7687074829932
2015,2015-04-20,Divya Barad,General,F,Andhra Pradesh,97,76,91,264,22,87.1951219512195
2015,2015-04-17,Dayita Jani,General,F,Andhra Pradesh,61,51,45,157,129,21.95121951219512
2015,2015-04-15,Sneha Issac,General,F,Karnataka,66,76,75,217,69,58.53658536585367
2015,2015-04-17,Ayush Bakshi,Reserved,F,West Bengal,56,44,75,175,103,30.612244897959183
2015,2015-04-17,Jagrati Toor,General,M,Uttar Pradesh,65,80,69,214,72,56.707317073170735
2015,2015-04-20,Advay Sahota,General,F,Karnataka,77,83,63,223,63,62.19512195121951
2015,2015-04-18,Hardik Wali,General,M,Uttar Pradesh,53,43,39,135,151,8.536585365853655
2015,2015-04-21,Anita Varty,General,M,Bihar,92,73,30,195,91,45.12195121951219
2015,2015-04-19,Wriddhish Hayre,General,F,Rajasthan,53,36,95,184,102,38.41463414634146
2015,2015-04-21,Radha Gopal,General,M,Bihar,51,86,46,183,103,37.80487804878049
2015,2015-04-17,Nidhi Chadha,General,F,Karnataka,44,45,76,165,121,26.82926829268293
2015,2015-04-16,Nihal Sura,General,M,Madhya Pradesh,76,71,53,200,86,48.170731707317074
2015,2015-04-18,Leela Maharaj,General,F,Bihar,43,56,79,178,108,34.756097560975604
2015,2015-04-18,Utkarsh Chatterjee,General,M,Madhya Pradesh,94,86,58,238,48,71.34146341463415
2015,2015-04-17,Sai Khurana,General,F,Madhya Pradesh,68,39,42,149,137,17.07317073170732
2015,2015-04-20,Amara Gade,Reserved,M,Karnataka,64,36,93,193,85,42.85714285714286
2015,2015-04-16,Kai Subramaniam,General,F,Gujarat,84,39,57,180,106,35.97560975609756
2015,2015-04-17,Rachita Chaudhari,Reserved,F,Tamil Nadu,43,66,34,143,133,10.204081632653061
2015,2015-04-16,Waida Dave,General,M,Andhra Pradesh,89,53,38,180,106,35.97560975609756
2015,2015-04-18,Dalaja Kapoor,General,M,Bihar,55,38,43,136,150,9.14634146341463
2015,2015-04-16,Mugdha Pathak,Reserved,M,Maharashtra,89,80,39,208,70,53.06122448979591
2015,2015-04-21,Oscar Patel,Reserved,M,Bihar,41,60,62,163,114,23.129251700680275
2015,2015-04-17,Orinder Jha,General,F,Gujarat,62,84,69,215,71,57.31707317073172
2015,2015-04-15,Charles Chaudhuri,Reserved,M,Rajasthan,43,60,35,138,137,7.482993197278908
2015,2015-04-15,Odika Kadakia,General,M,Gujarat,59,66,46,171,115,30.487804878048784
2015,2015-04-16,Chandran Sidhu,General,F,Tamil Nadu,56,78,65,199,87,47.5609756097561
2015,2015-04-20,Falguni Sankaran,General,F,Karnataka,91,60,99,250,36,78.65853658536585
2015,2015-04-17,Yasti Dhaliwal,General,F,Andhra Pradesh,45,95,90,230,56,66.46341463414633
2015,2015-04-19,Turvi Natarajan,General,M,Gujarat,57,85,78,220,66,60.36585365853659
2015,2015-04-15,Victor Master,General,M,Bihar,59,93,98,250,36,78.65853658536585
2015,2015-04-18,Veer Vig,General,M,Rajasthan,98,72,100,270,16,90.85365853658537
2015,2015-04-21,Nikita Prabhu,General,M,Gujarat,78,60,53,191,95,42.6829268292683
2015,2015-04-17,Lekha Bhasin,Reserved,F,Maharashtra,84,79,80,243,35,76.87074829931973
2015,2015-04-17,Gauri Parekh,General,M,Rajasthan,80,65,71,216,70,57.92682926829269
2015,2015-04-21,Kamala Sood,General,M,Madhya Pradesh,73,79,48,200,86,48.170731707317074
2015,2015-04-15,Yahvi Chaudhari,Reserved,F,Karnataka,79,65,91,235,43,71.42857142857143
2015,2015-04-21,Yauvani Kumar,General,F,West Bengal,85,95,96,276,10,94.51219512195121
2015,2015-04-21,Idika Barad,General,F,Uttar Pradesh,93,82,59,234,52,68.90243902439023
2015,2015-04-19,Ekani Bhargava,General,M,Andhra Pradesh,63,79,67,209,77,53.65853658536586
2015,2015-04-21,Keya Sharma,General,M,Karnataka,57,94,35,186,100,39.63414634146341
2015,2015-04-18,Anay Bakshi,Reserved,F,Tamil Nadu,69,95,51,215,63,57.82312925170068
2015,2015-04-19,Osha Rajan,General,M,Karnataka,98,86,40,224,62,62.80487804878049
2015,2015-04-18,Aarini Rana,General,M,Bihar,40,86,58,184,102,38.41463414634146
2015,2015-04-15,Sai Kalita,General,F,Karnataka,62,96,37,195,91,45.12195121951219
2015,2015-04-17,Henry Contractor,General,F,Karnataka,68,60,64,192,94,43.29268292682927
2015,2015-04-18,Madhav Sastry,General,F,Uttar Pradesh,80,83,74,237,49,70.73170731707317
2015,2015-04-17,Tarak Manne,General,M,West Bengal,80,78,62,220,66,60.36585365853659
2015,2015-04-16,Advika Bedi,Reserved,M,Rajasthan,71,70,34,175,103,30.612244897959183
2015,2015-04-16,Vamakshi Wali,Reserved,M,Uttar Pradesh,41,87,91,219,59,60.544217687074834
2015,2015-04-15,Wriddhish Bath,General,F,Bihar,87,78,66,231,55,67.07317073170731
2015,2015-04-15,Gunbir Bal,General,M,Bihar,75,56,46,177,109,34.14634146341463
2015,2015-04-20,Imaran Krishna,Reserved,M,Tamil Nadu,84,36,51,171,107,27.89115646258503
2015,2015-04-15,Janani Mani,General,F,Madhya Pradesh,56,41,61,158,128,22.560975609756095
2015,2015-04-16,Bhavini Goel,Reserved,M,Rajasthan,82,50,43,175,103,30.612244897959183
2015,2015-04-18,Nidhi Walla,Reserved,M,Bihar,94,78,49,221,57,61.904761904761905
2015,2015-04-21,Bhavika Nazareth,Reserved,F,Uttar Pradesh,41,99,51,191,87,41.49659863945578
2015,2015-04-21,Yatin Warrior,General,F,Bihar,43,95,59,197,89,46.34146341463414
2015,2015-04-21,Varenya Master,General,F,Karnataka,83,64,83,230,56,66.46341463414633
2015,2015-04-19,Yagnesh Menon,General,F,Madhya Pradesh,73,76,62,211,75,54.87804878048781
2015,2015-04-21,Hemal Raghavan,Reserved,F,Bihar,40,59,34,133,142,4.081632653061229
2015,2015-04-15,Yamini Cheema,General,M,Karnataka,62,91,47,200,86,48.170731707317074
2015,2015-04-21,Warda Parsa,Reserved,F,Tamil Nadu,45,66,92,203,75,49.65986394557823
2015,2015-04-19,Yahvi Goyal,General,F,Bihar,55,84,75,214,72,56.707317073170735
2015,2015-04-19,Ikbal Nigam,General,F,Madhya Pradesh,41,44,36,121,160,3.0487804878048808
2015,2015-04-16,Bhavani Dani,Reserved,M,Uttar Pradesh,85,56,58,199,79,46.93877551020408
2015,2015-04-20,Qushi Dora,General,M,Tamil Nadu,91,75,86,252,34,79.8780487804878
2015,2015-04-18,Damini Hari,General,F,Gujarat,51,81,76,208,78,53.04878048780488
2015,2015-04-16,Tripti Mittal,General,M,Rajasthan,66,48,38,152,134,18.90243902439024
2015,2015-04-15,Deepa Nagy,General,M,Karnataka,58,37,88,183,103,37.80487804878049
2015,2015-04-16,Naveen Randhawa,General,M,Tamil Nadu,67,87,100,254,32,81.09756097560977
2015,2015-04-16,Nathan Banik,General,F,Madhya Pradesh,74,50,100,224,62,62.80487804878049
2015,2015-04-16,Shivani Savant,General,M,Tamil Nadu,90,95,72,257,29,82.92682926829268
2015,2015-04-15,Widisha Arora,Reserved,M,Rajasthan,82,62,88,232,46,69.38775510204081
2015,2015-04-15,Chatura Dua,Reserved,F,Gujarat,43,69,35,147,129,12.925170068027214
2015,2015-04-16,Jalsa Soni,General,F,Karnataka,88,36,82,206,80,51.829268292682926
2015,2015-04-16,Falan Thakur,General,M,Madhya Pradesh,88,95,93,276,10,94.51219512195121
2015,2015-04-19,Chatura Narain,General,F,Rajasthan,46,90,33,169,117,29.268292682926834
2015,2015-04-18,Vasana Patla,Reserved,F,Karnataka,76,89,30,195,83,44.21768707482994
2015,2015-04-19,Charita Sawhney,General,F,Uttar Pradesh,90,52,99,241,45,73.17073170731707
2015,2015-04-20,Barkha Rajagopal,Reserved,F,Karnataka,64,83,60,207,71,52.38095238095239
2015,2015-04-18,Saksham Bhandari,General,M,Rajasthan,92,76,94,262,24,85.97560975609755
2015,2015-04-20,Madhav Sampath,Reserved,F,Maharashtra,97,41,98,236,42,72.10884353741497
2015,2015-04-18,Karan Thaman,General,F,Maharashtra,90,38,48,176,110,33.536585365853654
2015,2015-04-16,Januja Dalal,Reserved,M,Tamil Nadu,80,77,98,255,25,83.6734693877551
2015,2015-04-19,Yuvraj Subramanian,General,F,Bihar,56,93,98,247,39,76.82926829268293
2015,2015-04-18,Ria Dutt,General,M,Uttar Pradesh,80,83,78,241,45,73.17073170731707
2015,2015-04-20,Nathaniel Krishnan,General,F,Karnataka,53,94,60,207,79,52.4390243902439
2015,2015-04-18,Veer Kale,Reserved,M,Rajasthan,76,40,89,205,73,51.02040816326531
2015,2015-04-15,Nidhi Char,General,F,West Bengal,93,54,100,247,39,76.82926829268293
2015,2015-04-18,Vanya Batta,General,F,Uttar Pradesh,41,65,84,190,96,42.07317073170732
2015,2015-04-21,Amara Srivastava,General,M,Maharashtra,63,56,67,186,100,39.63414634146341
2015,2015-04-16,Suhani Magar,General,M,Gujarat,54,66,62,182,104,37.19512195121951
2015,2015-04-17,Diya Vyas,General,M,West Bengal,87,81,35,203,83,50.0
2015,2015-04-15,Nachiket Om,Reserved,M,Bihar,90,68,42,200,78,47.61904761904761
2015,2015-04-17,Varsha Prashad,General,M,Karnataka,72,61,49,182,104,37.19512195121951
2015,2015-04-16,Ekiya Dayal,General,F,West Bengal,94,78,66,238,48,71.34146341463415
2015,2015-04-21,Jason Yohannan,General,M,Rajasthan,51,64,74,189,97,41.463414634146346
2015,2015-04-17,Kalpit Edwin,Reserved,F,Madhya Pradesh,58,67,88,213,65,56.4625850340136
2015,2015-04-18,Widisha Naik,Reserved,M,Madhya Pradesh,91,61,81,233,45,70.06802721088435
2015,2015-04-17,Harini Jain,General,M,Tamil Nadu,86,90,47,223,63,62.19512195121951
2015,2015-04-19,George Saran,General,F,West Bengal,44,57,54,155,131,20.731707317073166
2015,2015-04-16,Yuvraj Saran,General,F,Maharashtra,40,77,30,147,139,15.85365853658537
2015,2015-04-19,Aditya Tripathi,General,F,Tamil Nadu,82,88,70,240,46,72.5609756097561
2015,2015-04-17,Jatin Ramesh,General,F,Madhya Pradesh,98,87,47,232,54,67.68292682926828
2015,2015-04-21,Naksh Sood,General,M,Bihar,48,74,30,152,134,18.90243902439024
2015,2015-04-19,Keya Ratti,General,F,West Bengal,78,94,68,240,46,72.5609756097561
2015,2015-04-15,Varenya Rana,General,M,Bihar,73,43,60,176,110,33.536585365853654
2015,2015-04-17,Unni Radhakrishnan,General,M,Bihar,68,44,100,212,74,55.487804878048784
2015,2015-04-20,Sachi Shetty,Reserved,M,West Bengal,88,44,67,199,79,46.93877551020408
